ID,Week,Show Name,Theatre,Gross,Potential Gross,Gross Diff,Avg Ticket Price,Top Ticket Price,Seats Sold,Seats in the Theatre,Performances,Previews,Capacity,Capacity Diff,Month,Season
20191317,10/13/19,The Rose Tattoo,American Airlines Theatre,472590,656856,44554.3,84.29,297,5607,721,0,8,0.97,0.07,10,Fall
20191318,10/13/19,The Sound Inside,Studio 54,428406,1005888,15931,76.56,275,5596,998,0,8,0.7,0.03,10,Fall
20191319,10/13/19,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,212998,216832,0,144.31,273,1476,1476,0,1,1,0,10,Fall
20191320,10/13/19,To Kill A Mockingbird,Sam S. Shubert Theatre,2244415.34,1751250,113779.34,192.24,548,11675,1435,8,0,1.02,0,10,Fall
20191321,10/13/19,Tootsie,Marquis Theatre,962345.6,1634272,165754.6,94.95,223,10135,1602,8,0,0.79,0.1,10,Fall
20191322,10/13/19,Waitress,Brooks Atkinson Theatre,751433.6,1019480,140075.7,97.7,297,7691,1045,8,0,0.92,0.1,10,Fall
20191323,10/13/19,Wicked,Gershwin Theatre,1839657,1779845,531786,121.84,240,15099,1926,8,0,0.98,0.15,10,Fall
20191324,10/20/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1547412.74,1520824,-38406.34,140.62,297,11004,1424,8,0,0.97,-0.03,10,Fall
20191325,10/20/19,Aladdin,New Amsterdam Theatre,1344971.1,1509556,-64767,98.75,227.5,13620,1727,8,0,0.99,-0.01,10,Fall
20191326,10/20/19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,1050336,994804,-11170.5,129.9,247,8086,1026,8,0,0.99,-0.02,10,Fall
20191327,10/20/19,Beetlejuice,Winter Garden Theatre,1104331.5,1310008,-144713.2,94.15,223,11730,1493,8,0,0.98,-0.03,10,Fall
20191328,10/20/19,Betrayal,Bernard B. Jacobs Theatre,723031.5,1048288,-7961.7,106.19,248,6809,1036,8,0,0.82,-0.02,10,Fall
20191329,10/20/19,Chicago,Ambassador Theatre,708724.8,960444,-62031.98,88.19,197,8036,1080,8,0,0.93,-0.05,10,Fall
20191330,10/20/19,Come From Away,Gerald Schoenfeld Theatre,1026963.3,1133892,-50698.7,120.46,297,8525,1046,8,0,1.02,0,10,Fall
20191331,10/20/19,David Byrne's American Utopia,Hudson Theatre,618120.26,758174,-135588.49,109.48,329,5646,945,1,5,1,0.06,10,Fall
20191332,10/20/19,Dear Evan Hansen,Music Box Theatre,1105540.35,1234034,-49350.2,138.24,297,7997,984,8,0,1.02,0,10,Fall
20191333,10/20/19,Derren Brown: Secret,Cort Theatre,353407.34,791154,9390.84,79.65,297,4437,1016,7,0,0.62,-0.07,10,Fall
20191334,10/20/19,Freestyle Love Supreme,Booth Theatre,768238.5,939600,2587.9,135.4,297,5674,765,8,0,0.93,0.04,10,Fall
20191335,10/20/19,Frozen,St. James Theatre,1076414.7,1270128,-64353.4,82.01,252.5,13126,1684,8,0,0.97,-0.01,10,Fall
20191336,10/20/19,Hadestown,Walter Kerr Theatre,1433274,1094012,-90037,192.85,399,7432,918,8,0,1.01,0,10,Fall
20191337,10/20/19,Hamilton,Richard Rodgers Theatre,2788638,2635522,-302354,259.75,847,10736,1324,8,0,1.01,0,10,Fall
20191338,10/20/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1038151.5,1012378,-215178.5,80.01,296.5,12976,1622,8,0,1,0,10,Fall
20191339,10/20/19,Linda Vista,Helen Hayes Theater,204624.13,584760,36526.98,45.46,199,4501,585,8,0,0.96,0.08,10,Fall
20191340,10/20/19,Mean Girls,August Wilson Theatre,940635.25,1176000,-127020.05,100.42,249.5,9367,1225,8,0,0.96,-0.04,10,Fall
20191341,10/20/19,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2238887.5,1831588,35279,213.19,549,10502,1302,8,0,1.01,0,10,Fall
20191342,10/20/19,Oklahoma!,Circle in the Square Theatre,473275,745936,-16901.1,102.71,249.5,4608,651,8,0,0.88,-0.05,10,Fall
20191343,10/20/19,Slave Play,John Golden Theatre,490671,832328,9457,85.5,225,5739,793,8,0,0.9,-0.03,10,Fall
20191344,10/20/19,The Book of Mormon,Eugene O'Neill Theatre,1133571.2,1190502,-49751.35,131.9,477.5,8594,1047,8,0,1.03,-0.01,10,Fall
20191345,10/20/19,The Great Society,Vivian Beaumont Theater,405790.5,1188000,11463.5,84.8,225,4785,1060,8,0,0.56,-0.05,10,Fall
20191346,10/20/19,The Height of the Storm,Samuel J. Friedman Theatre,335298,723048,11519,87.55,279,3830,643,8,0,0.74,-0.02,10,Fall
20191347,10/20/19,The Inheritance,Ethel Barrymore Theatre,468149.5,844986,113702,111.73,347,4190,1048,0,6,0.67,-0.08,10,Fall
20191348,10/20/19,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,241741.8,855928,-83699.7,54.02,197,4475,1073,7,1,0.52,-0.16,10,Fall
20191349,10/20/19,The Lion King,Minskoff Theatre,2133723,2388272,-108727,160.32,237,13309,1696,8,0,0.98,-0.01,10,Fall
20191350,10/20/19,The Phantom of the Opera,Majestic Theatre,989080.44,1358986,-165357.96,88.32,213,11199,1605,8,0,0.87,-0.1,10,Fall
20191351,10/20/19,The Rose Tattoo,American Airlines Theatre,401815.2,574749,-70774.8,81.41,297,4936,721,7,0,0.98,0.01,10,Fall
20191352,10/20/19,The Sound Inside,Studio 54,489909.5,1005888,61503.5,76.12,275,6436,998,5,3,0.81,0.11,10,Fall
20191353,10/20/19,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1386360,1451247,1173362,134,273,10346,1478,0,7,1,0,10,Fall
20191354,10/20/19,To Kill A Mockingbird,Sam S. Shubert Theatre,2195338.32,1723600,-49077.02,188.01,748,11677,1435,8,0,1.02,0,10,Fall
20191355,10/20/19,Tootsie,Marquis Theatre,1018056.3,1634272,55710.7,97.61,247,10430,1602,8,0,0.81,0.02,10,Fall
20191356,10/20/19,Waitress,Brooks Atkinson Theatre,732233.8,1019480,-19199.8,94.58,350,7742,1045,8,0,0.93,0.01,10,Fall
20191357,10/20/19,Wicked,Gershwin Theatre,1677867,1779845,-161790,117.32,240,14302,1807,8,0,0.99,0.01,10,Fall
20191358,10/27/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1530810.16,1520824,-16602.58,138.13,297,11082,1424,8,0,0.97,0.01,10,Fall
20191359,10/27/19,Aladdin,New Amsterdam Theatre,1242732,1474904,-102239.1,93.97,215.5,13225,1727,8,0,0.96,-0.03,10,Fall
20191360,10/27/19,Beautiful: The Carole King Musical,Stephen Sondheim Theatre,1209465.4,994804,159129.4,146.46,247,8258,1026,8,0,1.01,0.02,10,Fall
20191361,10/27/19,Beetlejuice,Winter Garden Theatre,1079678.5,1310008,-24653,95.94,248,11254,1493,8,0,0.94,-0.04,10,Fall
20191362,10/27/19,Betrayal,Bernard B. Jacobs Theatre,678448.7,1048288,-44582.8,106.02,248,6399,1036,8,0,0.77,-0.05,10,Fall
20191363,10/27/19,Chicago,Ambassador Theatre,667723.9,960444,-41000.9,84.97,197,7858,1080,8,0,0.91,-0.02,10,Fall
20191364,10/27/19,Come From Away,Gerald Schoenfeld Theatre,1000793.4,1133892,-26169.9,117.38,297,8526,1046,8,0,1.02,0,10,Fall
20191365,10/27/19,David Byrne's American Utopia,Hudson Theatre,910605.76,794379,292485.5,158.53,329,5744,961,6,0,1,0,10,Fall
20191366,10/27/19,Dear Evan Hansen,Music Box Theatre,1071494.37,1234034,-34045.98,134.42,297,7971,984,8,0,1.01,0,10,Fall
20191367,10/27/19,Derren Brown: Secret,Cort Theatre,340648,791154,-12759.34,76.77,297,4437,1016,7,0,0.62,0,10,Fall
20191368,10/27/19,Freestyle Love Supreme,Booth Theatre,685578,939600,-82660.5,126.3,297,5428,765,8,0,0.89,-0.04,10,Fall
20191369,10/27/19,Frozen,St. James Theatre,948568.1,1270128,-127846.6,77.45,252.5,12247,1684,8,0,0.91,-0.07,10,Fall
20191370,10/27/19,Hadestown,Walter Kerr Theatre,1395853.5,1094012,-37420.5,187.51,399,7444,918,8,0,1.01,0,10,Fall
20191371,10/27/19,Hamilton,Richard Rodgers Theatre,2965824,2901160,177186,275.81,847,10753,1324,8,0,1.02,0,10,Fall
20191372,10/27/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1001780,995707,-36371.5,77.2,296.5,12976,1622,8,0,1,0,10,Fall
20191373,10/27/19,Linda Vista,Helen Hayes Theater,240198.42,584760,35574.29,77.73,199,3090,585,8,0,0.66,-0.3,10,Fall
20191374,10/27/19,Mean Girls,August Wilson Theatre,790542.75,1176000,-150092.5,89.21,249.5,8862,1225,8,0,0.9,-0.05,10,Fall
20191375,10/27/19,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2197947,1831588,-40940.5,209.45,549,10494,1302,8,0,1.01,0,10,Fall
20191376,10/27/19,Oklahoma!,Circle in the Square Theatre,469965.06,745936,-3309.94,107.69,249.5,4364,651,8,0,0.84,-0.05,10,Fall
20191377,10/27/19,Slave Play,John Golden Theatre,471769.5,832328,-18901.5,86.26,247,5469,793,8,0,0.86,-0.04,10,Fall
20191378,10/27/19,The Book of Mormon,Eugene O'Neill Theatre,1073830.9,1190502,-59740.3,126.99,477.5,8456,1047,8,0,1.01,-0.02,10,Fall
20191379,10/27/19,The Great Society,Vivian Beaumont Theater,404145,1188000,-1645.5,79.29,225,5097,1060,8,0,0.6,0.04,10,Fall
20191380,10/27/19,The Height of the Storm,Samuel J. Friedman Theatre,335445,723048,147,89.72,279,3739,643,8,0,0.73,-0.02,10,Fall
20191381,10/27/19,The Inheritance,Ethel Barrymore Theatre,602019,980322,133869.5,111.96,347,5377,1048,0,7,0.73,0.07,10,Fall
20191382,10/27/19,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,173120,855928,-68621.8,51.4,197,3368,1073,8,0,0.39,-0.13,10,Fall
20191383,10/27/19,The Lion King,Minskoff Theatre,1999095,2380461,-134628,154.68,347,12924,1696,8,0,0.95,-0.03,10,Fall
20191384,10/27/19,The Phantom of the Opera,Majestic Theatre,881182.62,1358986,-107897.82,86.99,213,10130,1605,8,0,0.79,-0.08,10,Fall
20191385,10/27/19,The Rose Tattoo,American Airlines Theatre,488029.8,656856,86214.6,91.72,297,5321,721,8,0,0.92,-0.06,10,Fall
20191386,10/27/19,The Sound Inside,Studio 54,544698,1005888,54788.5,95.39,275,5710,998,8,0,0.72,-0.09,10,Fall
20191387,10/27/19,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1371009,1441482,-15351,132.52,273,10346,1478,0,7,1,0,10,Fall
20191388,10/27/19,To Kill A Mockingbird,Sam S. Shubert Theatre,2217401.16,1723600,22062.84,189.86,748,11679,1435,8,0,1.02,0,10,Fall
20191389,10/27/19,Tootsie,Marquis Theatre,866273.8,1634272,-151782.5,95.07,247,9112,1602,8,0,0.71,-0.1,10,Fall
20191390,10/27/19,Waitress,Brooks Atkinson Theatre,640981.7,1019480,-91252.1,89.97,297,7124,1045,8,0,0.85,-0.07,10,Fall
20191391,10/27/19,Wicked,Gershwin Theatre,1486184.5,1779845,-191682.5,107.52,240,13823,1807,8,0,0.96,-0.03,10,Fall
20191392,11/03/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1372643.1,1520824,-158167.06,124.38,297,11036,1424,8,0,0.97,0,11,Holiday
20191393,11/03/19,Aladdin,New Amsterdam Theatre,1260084.3,1426472,17352.3,94.18,227.5,13380,1727,8,0,0.97,0.01,11,Holiday
20191394,11/03/19,Beetlejuice,Winter Garden Theatre,1075706.52,1299868,-3971.98,93.41,248,11516,1493,8,0,0.96,0.02,11,Holiday
20191395,11/03/19,Betrayal,Bernard B. Jacobs Theatre,610796.36,1048288,-67652.34,94.87,248,6438,1036,8,0,0.78,0,11,Holiday
20191396,11/03/19,Chicago,Ambassador Theatre,599098.6,960444,-68625.3,83.87,197,7143,1080,8,0,0.83,-0.08,11,Holiday
20191397,11/03/19,Come From Away,Gerald Schoenfeld Theatre,928715,1133892,-72078.4,109.95,297,8447,1046,8,0,1.01,-0.01,11,Holiday
20191398,11/03/19,David Byrne's American Utopia,Hudson Theatre,875078,794379,-35527.76,152.77,329,5728,961,6,0,0.99,0,11,Holiday
20191399,11/03/19,Dear Evan Hansen,Music Box Theatre,980096.87,1234034,-91397.5,123.02,297,7967,984,8,0,1.01,0,11,Holiday
20191400,11/03/19,Derren Brown: Secret,Cort Theatre,331728.5,791154,-8919.5,66.71,297,4973,1016,7,0,0.7,0.08,11,Holiday
20191401,11/03/19,Freestyle Love Supreme,Booth Theatre,633350.5,939600,-52227.5,117.75,297,5379,765,8,0,0.88,-0.01,11,Holiday
20191402,11/03/19,Frozen,St. James Theatre,969890,1270128,21321.9,75.79,252.5,12797,1684,8,0,0.95,0.04,11,Holiday
20191403,11/03/19,Hadestown,Walter Kerr Theatre,1219209.5,1094012,-176644,164.69,399,7403,918,8,0,1.01,-0.01,11,Holiday
20191404,11/03/19,Hamilton,Richard Rodgers Theatre,2408121,2290492,-557703,224.35,847,10734,1324,8,0,1.01,0,11,Holiday
20191405,11/03/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,964909.5,984602.04,-36870.5,74.36,296.5,12976,1622,8,0,1,0,11,Holiday
20191406,11/03/19,Jagged Little Pill,Broadhurst Theatre,191787,168322,0,174.83,397,1097,1136,0,1,0.97,0,11,Holiday
20191407,11/03/19,Linda Vista,Helen Hayes Theater,252234.32,583952,12035.9,80.02,199,3152,585,8,0,0.67,0.01,11,Holiday
20191408,11/03/19,Mean Girls,August Wilson Theatre,768890.35,1176000,-21652.4,90.71,249.5,8476,1225,8,0,0.86,-0.04,11,Holiday
20191409,11/03/19,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2180899.5,1831588,-17047.5,207.74,499,10498,1302,8,0,1.01,0,11,Holiday
20191410,11/03/19,Oklahoma!,Circle in the Square Theatre,390654.5,745936,-79310.56,89.48,249.5,4366,651,8,0,0.84,0,11,Holiday
20191411,11/03/19,Slave Play,John Golden Theatre,461673.5,832328,-10096,82.98,247,5564,793,8,0,0.88,0.01,11,Holiday
20191412,11/03/19,The Book of Mormon,Eugene O'Neill Theatre,1013747.25,1190502,-60083.65,123.01,477.5,8241,1047,8,0,0.98,-0.03,11,Holiday
20191413,11/03/19,The Great Society,Vivian Beaumont Theater,369650.5,1188000,-34494.5,80.85,225,4572,1060,8,0,0.54,-0.06,11,Holiday
20191414,11/03/19,The Height of the Storm,Samuel J. Friedman Theatre,281028,723048,-54417,81.03,279,3468,643,8,0,0.67,-0.05,11,Holiday
20191415,11/03/19,The Inheritance,Ethel Barrymore Theatre,545910.14,980322,-56108.86,109.25,347,4997,1048,0,7,0.68,-0.05,11,Holiday
20191416,11/03/19,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,203842,855928,30722,58.91,197,3460,1073,8,0,0.4,0.01,11,Holiday
20191417,11/03/19,The Lion King,Minskoff Theatre,1968299,2217658,-30796,150.1,250,13113,1696,8,0,0.97,0.01,11,Holiday
20191418,11/03/19,The Phantom of the Opera,Majestic Theatre,822373.6,1358986,-58809.02,85.32,213,9639,1605,8,0,0.75,-0.04,11,Holiday
20191419,11/03/19,The Rose Tattoo,American Airlines Theatre,494501,656856,6471.2,92.79,297,5329,721,8,0,0.92,0,11,Holiday
20191420,11/03/19,The Sound Inside,Studio 54,514428.5,1005888,-30269.5,96.48,275,5332,998,8,0,0.67,-0.05,11,Holiday
20191421,11/03/19,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1463622,1639038,92613,123.78,275,11824,1478,0,8,1,0,11,Holiday
20191422,11/03/19,To Kill A Mockingbird,Sam S. Shubert Theatre,2245898,1723600,28496.84,192.38,748,11674,1435,8,0,1.02,0,11,Holiday
20191423,11/03/19,Tootsie,Marquis Theatre,717535.6,1634272,-148738.2,75.78,247,9469,1602,8,0,0.74,0.03,11,Holiday
20191424,11/03/19,Waitress,Brooks Atkinson Theatre,564574.6,1019480,-76407.1,86.92,297,6495,1045,8,0,0.78,-0.08,11,Holiday
20191425,11/03/19,Wicked,Gershwin Theatre,1441623.5,1779845,-44561,106.87,240,13490,1807,8,0,0.93,-0.02,11,Holiday
20191426,11/10/19,A Christmas Carol,Lyceum Theatre,106450,320968,0,64.48,297,1651,848,0,3,0.65,0,11,Holiday
20191427,11/10/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1519667.88,1520824,147024.78,140.42,323,10822,1424,8,0,0.95,-0.02,11,Holiday
20191428,11/10/19,Aladdin,New Amsterdam Theatre,1245179.5,1502055,-14904.8,93.64,227.5,13297,1727,8,0,0.96,-0.01,11,Holiday
20191429,11/10/19,Beetlejuice,Winter Garden Theatre,1212734.5,1299868,137027.98,104.83,323,11569,1493,8,0,0.97,0,11,Holiday
20191430,11/10/19,Betrayal,Bernard B. Jacobs Theatre,697428.7,1048288,86632.34,101.71,248,6857,1036,8,0,0.83,0.05,11,Holiday
20191431,11/10/19,Chicago,Ambassador Theatre,661265.8,960444,62167.2,84.93,197,7786,1080,8,0,0.9,0.07,11,Holiday
20191432,11/10/19,Come From Away,Gerald Schoenfeld Theatre,1065019,1133892,136304,124.64,297,8545,1046,8,0,1.02,0.01,11,Holiday
20191433,11/10/19,David Byrne's American Utopia,Hudson Theatre,965418,794379,90340,168.04,329,5745,961,6,0,1,0,11,Holiday
20191434,11/10/19,Dear Evan Hansen,Music Box Theatre,1088986.55,1234034,108889.68,136.43,297,7982,984,8,0,1.01,0,11,Holiday
20191435,11/10/19,Derren Brown: Secret,Cort Theatre,394295,791154,62566.5,78.58,297,5018,1016,7,0,0.71,0.01,11,Holiday
20191436,11/10/19,Freestyle Love Supreme,Booth Theatre,701601.5,939600,68251,125.98,297,5569,765,8,0,0.91,0.03,11,Holiday
20191437,11/10/19,Frozen,St. James Theatre,1082645.4,1270128,112755.4,84.09,252.5,12875,1684,8,0,0.96,0.01,11,Holiday
20191438,11/10/19,Hadestown,Walter Kerr Theatre,1461216,1094012,242006.5,196.19,499,7448,918,8,0,1.01,0.01,11,Holiday
20191439,11/10/19,Hamilton,Richard Rodgers Theatre,3088806,2901160,680685,287.06,847,10760,1324,8,0,1.02,0,11,Holiday
20191440,11/10/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,1149130.5,1117116.5,184221,88.56,296.5,12976,1622,8,0,1,0,11,Holiday
20191441,11/10/19,Jagged Little Pill,Broadhurst Theatre,1107845.3,1241400,916058.3,129.27,397,8570,1125,0,8,0.95,-0.01,11,Holiday
20191442,11/10/19,Linda Vista,Helen Hayes Theater,308367.86,584760,56133.54,77.46,199,3981,585,8,0,0.85,0.18,11,Holiday
20191443,11/10/19,Mean Girls,August Wilson Theatre,974091.95,1176000,205201.6,103.18,249.5,9441,1225,8,0,0.96,0.1,11,Holiday
20191444,11/10/19,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2218313.5,1831588,37414,211.25,499,10501,1302,8,0,1.01,0,11,Holiday
20191445,11/10/19,Oklahoma!,Circle in the Square Theatre,498466,745936,107811.5,103.91,249.5,4797,651,8,0,0.92,0.08,11,Holiday
20191446,11/10/19,Slave Play,John Golden Theatre,467721,832328,6047.5,82.4,247,5676,793,8,0,0.89,0.02,11,Holiday
20191447,11/10/19,The Book of Mormon,Eugene O'Neill Theatre,1097545.7,1190502,83798.45,129.14,477.5,8499,1047,8,0,1.01,0.03,11,Holiday
20191448,11/10/19,The Great Society,Vivian Beaumont Theater,375184,1188000,5533.5,75.83,225,4948,1060,8,0,0.58,0.04,11,Holiday
20191449,11/10/19,The Height of the Storm,Samuel J. Friedman Theatre,292977,723048,11949,76.76,279,3817,643,8,0,0.74,0.07,11,Holiday
20191450,11/10/19,The Inheritance,Ethel Barrymore Theatre,738917.5,1137638,193007.36,109.58,347,6743,1048,0,8,0.8,0.12,11,Holiday
20191451,11/10/19,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,336181,855928,132339,67.52,197,4979,1073,8,0,0.58,0.18,11,Holiday
20191452,11/10/19,The Lion King,Minskoff Theatre,1921309,2187539,-46990,146.1,225,13151,1696,8,0,0.97,0,11,Holiday
20191453,11/10/19,The Phantom of the Opera,Majestic Theatre,952524.04,1373056,130150.44,88.76,213,10731,1605,8,0,0.84,0.09,11,Holiday
20191454,11/10/19,The Rose Tattoo,American Airlines Theatre,509255,656856,14754,94.59,297,5384,721,8,0,0.93,0.01,11,Holiday
20191455,11/10/19,The Sound Inside,Studio 54,589439.1,1005888,75010.6,100.93,275,5840,998,8,0,0.73,0.06,11,Holiday
20191456,11/10/19,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1332425,1441482,-131197,112.35,273,11860,1478,4,4,1,0,11,Holiday
20191457,11/10/19,To Kill A Mockingbird,Sam S. Shubert Theatre,1926476.26,1751250,-319421.74,166.08,497,11600,1435,8,0,1.01,-0.01,11,Holiday
20191458,11/10/19,Tootsie,Marquis Theatre,943764.8,1634272,226229.2,94.17,247,10022,1602,8,0,0.78,0.04,11,Holiday
20191459,11/10/19,Waitress,Brooks Atkinson Theatre,756698.5,1019480,192123.9,95.98,297,7884,1045,8,0,0.94,0.17,11,Holiday
20191460,11/10/19,Wicked,Gershwin Theatre,1612019.5,1779845,170396,114.37,240,14095,1807,8,0,0.98,0.04,11,Holiday
20191461,11/17/19,A Christmas Carol,Lyceum Theatre,257525,853088,151075,61.4,297,4194,848,0,8,0.62,-0.03,11,Holiday
20191462,11/17/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1440027.56,1520824,-79640.32,136.21,323,10572,1424,8,0,0.93,-0.02,11,Holiday
20191463,11/17/19,Aladdin,New Amsterdam Theatre,1114006.7,1531815,-131172.8,87.24,227.5,12769,1727,8,0,0.92,-0.04,11,Holiday
20191464,11/17/19,Beetlejuice,Winter Garden Theatre,965164.3,1310008,-247570.2,96.56,323,9996,1493,8,0,0.84,-0.13,11,Holiday
20191465,11/17/19,Betrayal,Bernard B. Jacobs Theatre,624575.48,1048288,-72853.22,100.04,248,6243,1036,8,0,0.75,-0.07,11,Holiday
20191466,11/17/19,Chicago,Ambassador Theatre,508808,960444,-152457.8,83.85,197,6068,1080,8,0,0.7,-0.2,11,Holiday
20191467,11/17/19,Come From Away,Gerald Schoenfeld Theatre,952192.76,1108592,-112826.24,112.17,297,8489,1046,8,0,1.01,-0.01,11,Holiday
20191468,11/17/19,David Byrne's American Utopia,Hudson Theatre,951411.25,794379,-14006.75,166.16,329,5726,961,6,0,0.99,0,11,Holiday
20191469,11/17/19,Dear Evan Hansen,Music Box Theatre,1016920.48,1234034,-72066.07,133.31,297,7628,984,8,0,0.97,-0.05,11,Holiday
20191470,11/17/19,Derren Brown: Secret,Cort Theatre,401112.7,791154,6817.7,84.44,297,4750,1016,7,0,0.67,-0.04,11,Holiday
20191471,11/17/19,Freestyle Love Supreme,Booth Theatre,720234.5,939600,18633,133.48,297,5396,765,8,0,0.88,-0.03,11,Holiday
20191472,11/17/19,Frozen,St. James Theatre,958448.8,1270128,-124196.6,80.16,252.5,11956,1684,8,0,0.89,-0.07,11,Holiday
20191473,11/17/19,Hadestown,Walter Kerr Theatre,1313225,1094012,-147991,179.11,499,7332,918,8,0,1,-0.02,11,Holiday
20191474,11/17/19,Hamilton,Richard Rodgers Theatre,2765850,2635522,-322956,257.72,847,10732,1324,8,0,1.01,0,11,Holiday
20191475,11/17/19,"Harry Potter and the Cursed Child, Parts One and Two",Lyric Theatre,941249,964325,-207881.5,72.54,296.5,12976,1622,8,0,1,0,11,Holiday
20191476,11/17/19,Jagged Little Pill,Broadhurst Theatre,1000046.1,1241400,-107799.2,113.14,397,8839,1125,0,8,0.98,0.03,11,Holiday
20191477,11/17/19,Kristin Chenoweth: For The Girls,Nederlander Theatre,969894,1286768,0,101.2,473,9584,1198,8,0,1,0,11,Holiday
20191478,11/17/19,Mean Girls,August Wilson Theatre,782779.1,1176000,-191312.85,94.5,249.5,8283,1225,8,0,0.85,-0.12,11,Holiday
20191479,11/17/19,Moulin Rouge! The Musical!,Al Hirschfeld Theatre,2155181.5,1831588,-63132,205.96,499,10464,1302,8,0,1,0,11,Holiday
20191480,11/17/19,Oklahoma!,Circle in the Square Theatre,379069.1,745936,-119396.9,93.14,249.5,4070,651,8,0,0.78,-0.14,11,Holiday
20191481,11/17/19,Slava's Snowshow,Stephen Sondheim Theatre,279547,981000,0,41.05,225,6810,1055,5,3,0.81,0,11,Holiday
20191482,11/17/19,Slave Play,John Golden Theatre,404901,832328,-62820,76.64,247,5283,793,8,0,0.83,-0.06,11,Holiday
20191483,11/17/19,The Book of Mormon,Eugene O'Neill Theatre,1033721.15,1190502,-63824.55,125.56,477.5,8233,1047,8,0,0.98,-0.03,11,Holiday
20191484,11/17/19,The Great Society,Vivian Beaumont Theater,380018.5,1188000,4834.5,75.12,225,5059,1060,8,0,0.6,0.01,11,Holiday
20191485,11/17/19,The Height of the Storm,Samuel J. Friedman Theatre,251375.5,723048,-41601.5,67.94,279,3700,643,8,0,0.72,-0.02,11,Holiday
20191486,11/17/19,The Inheritance,Ethel Barrymore Theatre,510025.5,1137638,-228892,71.53,347,7130,1048,2,6,0.85,0.05,11,Holiday
20191487,11/17/19,The Lightning Thief: The Percy Jackson Musical,Longacre Theatre,255063.58,855928,-81117.42,63.17,197,4038,1073,8,0,0.47,-0.11,11,Holiday
20191488,11/17/19,The Lion King,Minskoff Theatre,1655921,2181576,-265388,132.36,252,12511,1696,8,0,0.92,-0.05,11,Holiday
20191489,11/17/19,The Phantom of the Opera,Majestic Theatre,768232.9,1358986,-184291.14,85.14,213,9023,1605,8,0,0.7,-0.13,11,Holiday
20191490,11/17/19,The Rose Tattoo,American Airlines Theatre,507190.4,656856,-2064.6,94.15,297,5387,721,8,0,0.93,0,11,Holiday
20191491,11/17/19,The Sound Inside,Studio 54,524606.5,1005888,-64832.6,100.29,275,5231,998,8,0,0.66,-0.08,11,Holiday
20191492,11/17/19,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,1497521,1658568,165096,125.83,297,11901,1478,8,0,1.01,0,11,Holiday
20191493,11/17/19,To Kill A Mockingbird,Sam S. Shubert Theatre,1824941.3,1751250,-101534.96,158.57,497,11509,1435,8,0,1,-0.01,11,Holiday
20191494,11/17/19,Tootsie,Marquis Theatre,726701.7,1634272,-217063.1,83.48,247,8705,1602,8,0,0.68,-0.1,11,Holiday
20191495,11/17/19,Waitress,Brooks Atkinson Theatre,657773.7,1095420,-98924.8,91.15,297,7216,1045,8,0,0.86,-0.08,11,Holiday
20191496,11/17/19,Wicked,Gershwin Theatre,1324358.5,1779845,-287661,110.37,240,11999,1807,8,0,0.83,-0.15,11,Holiday
20191497,11/24/19,A Christmas Carol,Lyceum Theatre,384492.75,853088,126967.75,68.78,297,5590,848,7,1,0.82,0.21,11,Holiday
20191498,11/24/19,Ain't Too Proud-The Life and Times of the Temptations,Imperial Theatre,1416921.46,1520824,-23106.1,133.14,323,10642,1424,8,0,0.93,0.01,11,Holiday
20191499,11/24/19,Aladdin,New Amsterdam Theatre,1215541.9,1642783,101535.2,92.88,227.5,13087,1727,8,0,0.95,0.02,11,Holiday
20191500,11/24/19,Beetlejuice,Winter Garden Theatre,965559.6,1310008,395.3,99,323,9753,1493,8,0,0.82,-0.02,11,Holiday
20191501,11/24/19,Betrayal,Bernard B. Jacobs Theatre,549436.12,1048288,-75139.36,97.02,248,5663,1036,8,0,0.68,-0.07,11,Holiday
20191502,11/24/19,Chicago,Ambassador Theatre,477167.25,960444,-31640.75,83.01,197,5748,1080,8,0,0.67,-0.04,11,Holiday
